"treeID","x","y","height_m"
230,712540.2,3909989.4,7.4490008354187
231,712423.8,3909989,8.80300235748291
232,712432.2,3909989,8.93200302124023
233,712456.6,3909988.6,11.1289958953857
234,712425.8,3909987.8,9.34100246429443
235,712488.6,3909987.8,10.9300012588501
236,712510.6,3909987.8,9.49099922180176
237,712549.8,3909987.8,7.4269962310791
238,712429.8,3909987.4,9.23400402069092
239,712561,3909987.4,4.16800022125244
240,712517.4,3909987,15.2560024261475
241,712423,3909986.6,10.0679969787598
242,712448.6,3909986.6,11.613000869751
243,712463.8,3909986.6,15.0990028381348
244,712479.4,3909986.6,3.75399732589722
245,712493.8,3909986.6,10.1270008087158
246,712616.2,3909986.6,6.72100210189819
247,712434.6,3909985.8,7.51099729537964
248,712491.4,3909985.8,10.5810012817383
249,712609.8,3909985.8,9.07200241088867
250,712622.6,3909985.8,7.7869987487793
251,712534.6,3909985.4,4.43400192260742
252,712565.8,3909985.4,2.64099740982056
253,712439,3909985,8.32499885559082
254,712430.2,3909984.6,8.90100193023682
255,712478.2,3909984.6,4.09700059890747
256,712494.2,3909984.6,10.835000038147
257,712557.8,3909984.6,4.55099725723267
258,712445.8,3909984.2,9.54399681091309
259,712449.8,3909984.2,10.9420003890991
260,712628.2,3909984.2,4.02399778366089
261,712420.6,3909983.8,8.95500087738037
262,712513,3909983.8,13.8339967727661
263,712593,3909983.8,8.75100040435791
264,712609.8,3909983.8,9.61799716949463
265,712486.2,3909983.4,11.2539968490601
266,712580.2,3909983.4,6.25199890136719
267,712608.2,3909983.4,9.70200252532959
268,712567,3909983,2.66399765014648
269,712577.8,3909983,6.33499908447266
270,712508.6,3909982.6,11.9930000305176
271,712433.4,3909982.2,8.4950008392334
272,712593,3909982.2,8.93300247192383
273,712613.4,3909982.2,9.23200225830078
274,712428.2,3909981.8,7.25100135803223
275,712436.6,3909981.8,7.47299671173096
276,712493.4,3909981.8,11.6189994812012
277,712616.6,3909981.8,9.4379997253418
278,712504.6,3909981.4,15.0559959411621
279,712522.2,3909981.4,21.6029968261719
280,712529,3909981.4,6.11800146102905
281,712583.8,3909981.4,5.47000026702881
282,712620.6,3909981.4,9.07399845123291
283,712640.2,3909981.4,2.04899978637695
284,712450.6,3909981,6.16700315475464
285,712474.2,3909980.6,2.55399703979492
286,712631.4,3909980.6,3.5159969329834
287,712641.8,3909980.6,2.04399800300598
288,712414.2,3909980.2,7.95999622344971
289,712478.6,3909980.2,3.64599895477295
290,712587.8,3909980.2,3.5640025138855
291,712619,3909980.2,9.9330005645752
292,712487.4,3909979.8,10.4919967651367
293,712501.8,3909979.8,14.7859973907471
294,712635.8,3909979.8,7.8759970664978
295,712445.4,3909979.4,7.34399604797363
296,712475,3909979.4,3.90400218963623
297,712485.4,3909979.4,10.8240041732788
298,712578.2,3909979.4,5.68000221252441
299,712583.4,3909979.4,5.58299827575684
300,712603.8,3909979.4,11.394998550415
301,712489,3909978.6,10.4919967651367
302,712491.8,3909978.6,10.8770036697388
303,712595,3909978.6,7.98100328445435
304,712637.8,3909978.6,6.31199741363525
305,712413.8,3909978.2,8.50800132751465
306,712427.8,3909978.2,7.92399644851685
307,712434.2,3909978.2,4.32000160217285
308,712600.6,3909978.2,10.8950033187866
309,712642.2,3909978.2,5.10700225830078
310,712465.4,3909977.8,4.25000286102295
311,712513.4,3909977.8,6.79800224304199
312,712607.8,3909977.8,11.2160034179688
313,712416.2,3909977,9.50999641418457
314,712505.4,3909977,20.5310020446777
